textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Antioch,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Arlington,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Arlington,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Chattanooga,16,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Chattanooga,26,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Clarksville,10,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Clarksville,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Cordova,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Cordova,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Franklin,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Franklin,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Hermitage,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Hermitage,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Knoxville,83,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Knoxville,45,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,La Vergne,14,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,La Vergne,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Memphis,29,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Memphis,10,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Murfreesboro,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Murfreesboro,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Nashville,201,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Nashville,97,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Portland,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Portland,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Smyrna,39,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Smyrna,17,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Iraq,478,Thompson,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Iraq,221,Thompson,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Moldova,2,Hendersonville,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Moldova,0,Hendersonville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Nepal,1,Nashville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Nepal,0,Nashville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Pakistan,4,Nashville,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Pakistan,4,Nashville,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Palestine,0,Nashville,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Palestine,1,Nashville,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Republic of South Sudan,15,Gallatin,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Republic of South Sudan,10,Gallatin,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Republic of South Sudan,15,Lebanon,12,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Republic of South Sudan,10,Lebanon,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Republic of South Sudan,15,Nashville,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Republic of South Sudan,10,Nashville,8,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Russia,0,Chattanooga,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Russia,6,Chattanooga,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Rwanda,1,Nashville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Rwanda,0,Nashville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Antioch,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Antioch,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Chattanooga,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Chattanooga,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Cordova,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Cordova,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Knoxville,13,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Knoxville,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Memphis,79,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Memphis,32,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Nashville,181,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Nashville,106,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Somalia,295,Shelbyville,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Somalia,163,Shelbyville,8,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Sudan,31,Chattanooga,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Sudan,58,Chattanooga,10,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Sudan,31,Lebanon,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Sudan,58,Lebanon,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Sudan,31,Memphis,10,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Sudan,58,Memphis,32,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Sudan,31,Nashville,14,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Sudan,58,Nashville,16,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Syria,5,Memphis,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Syria,36,Memphis,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Syria,5,Nashville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Syria,36,Nashville,21,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Uganda,0,Memphis,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Uganda,5,Memphis,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Ukraine,1,Chattanooga,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Ukraine,14,Chattanooga,14,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2014,"1,567",Ukraine,1,Knoxville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Tennessee,CY 2015,"1,440",Ukraine,14,Knoxville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Afghanistan,84,Amarillo,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Afghanistan,64,Amarillo,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Afghanistan,84,Austin,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Afghanistan,64,Austin,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Afghanistan,84,Dallas,8,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Afghanistan,64,Dallas,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Afghanistan,84,Fort Worth,14,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Afghanistan,64,Fort Worth,25,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Afghanistan,84,Houston,48,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Afghanistan,64,Houston,30,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Afghanistan,84,Richmond,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Afghanistan,64,Richmond,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Belarus,0,Houston,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Belarus,1,Houston,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Abilene,37,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Abilene,14,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Austin,58,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Austin,35,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Cypress,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Cypress,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Dallas,180,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Dallas,116,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Fort Worth,149,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Fort Worth,80,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Forth Worth,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Forth Worth,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Houston,131,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Houston,57,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,San Antonio,31,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,San Antonio,45,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Bhutan,587,Watauga,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Bhutan,349,Watauga,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Abilene,144,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Abilene,207,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Amarillo,254,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Amarillo,333,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Arlington,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Arlington,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Austin,97,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Austin,113,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Beaumont,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Beaumont,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Bedford,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Bedford,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Benbrook,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Benbrook,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Cactus,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Cactus,12,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Carrollton,16,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Carrollton,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Center,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Center,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Coppell,10,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Coppell,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Copperas Cove,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Copperas Cove,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Corpus Christi,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Corpus Christi,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Crowley,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Crowley,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Dallas,667,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Dallas,795,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Dumas,31,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Dumas,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Fort Worth,400,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Fort Worth,300,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Garland,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Garland,7,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Haltom City,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Haltom City,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Houston,369,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Houston,395,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Howe,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Howe,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Katy,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Katy,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Laredo,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Laredo,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Lewisville,131,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Lewisville,184,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Midland,24,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Midland,8,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",North Richland Hills,18,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",North Richland Hills,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Pflugerville,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Pflugerville,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Plano,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Plano,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Port Lavaca,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Port Lavaca,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Richardson,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Richardson,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Richmond,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Richmond,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Sachse,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Sachse,7,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",San Antonio,128,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",San Antonio,290,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Sherman,14,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Sherman,18,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burma,"2,335",Spring,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burma,"2,715",Spring,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burundi,24,Abilene,8,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burundi,100,Abilene,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burundi,24,Austin,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burundi,100,Austin,8,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burundi,24,Dallas,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burundi,100,Dallas,19,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burundi,24,Fort Worth,11,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burundi,100,Fort Worth,35,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Burundi,24,Houston,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Burundi,100,Houston,36,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cameroon,0,Fort Worth,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cameroon,1,Fort Worth,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Central African Republic,8,Dallas,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Central African Republic,0,Dallas,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Central African Republic,8,Fort Worth,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Central African Republic,0,Fort Worth,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Chad,1,Houston,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Chad,1,Houston,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Chad,1,San Antonio,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Chad,1,San Antonio,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Colombia,16,Dallas,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Colombia,1,Dallas,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Colombia,16,Fort Worth,8,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Colombia,1,Fort Worth,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Colombia,16,Houston,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Colombia,1,Houston,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Congo,2,Abilene,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Congo,0,Abilene,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Congo,2,Cactus,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Congo,0,Cactus,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Abilene,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Abilene,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Amarillo,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Amarillo,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Arlington,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Arlington,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Austin,35,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Austin,16,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,College Station,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,College Station,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Conroe,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Conroe,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Cypress,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Cypress,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,Dallas,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,Dallas,7,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2014,"7,694",Cuba,225,El Paso,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Texas,CY 2015,"6,857",Cuba,93,El Paso,1,"66,517"
