textbox9,textbox2,Textbox34,,,,,,,
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.,,,,,,,
,,,,,,,,,
Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Republic of South Sudan,4,Lancaster,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Russia,3,Boothwyn,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Russia,13,Boothwyn,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Russia,3,Erie,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Russia,13,Erie,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Russia,3,Philadelphia,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Russia,13,Philadelphia,8,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Russia,3,Pittsburgh,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Russia,13,Pittsburgh,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Rwanda,5,Philadelphia,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Rwanda,2,Philadelphia,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Rwanda,5,Pittsburgh,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Rwanda,2,Pittsburgh,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Rwanda,5,Scranton,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Rwanda,2,Scranton,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sierra Leone,0,Philadelphia,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sierra Leone,3,Philadelphia,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Camp Hill,8,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Camp Hill,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Erie,195,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Erie,30,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Hampden Township,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Hampden Township,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Harrisburg,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Harrisburg,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Lancaster,103,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Lancaster,19,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Mechanicsburg,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Mechanicsburg,18,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Pittsburgh,74,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Pittsburgh,7,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Roslyn,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Roslyn,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Somalia,408,Shiremanstown,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Somalia,78,Shiremanstown,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Allentown,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Allentown,11,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Carlisle,6,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Carlisle,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Castle Shannon,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Castle Shannon,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Chester,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Chester,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Erie,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Erie,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Harrisburg,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Harrisburg,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Lancaster,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Lancaster,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Philadelphia,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Philadelphia,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Pittsburgh,9,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Pittsburgh,6,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Sudan,27,Scranton,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Sudan,37,Scranton,9,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Allentown,54,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Allentown,9,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Broomall,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Broomall,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Erie,302,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Erie,64,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Harrisburg,51,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Harrisburg,12,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Horsham,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Horsham,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Kingston,7,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Kingston,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Lancaster,59,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Lancaster,15,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Philadelphia,245,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Philadelphia,44,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Pittsburgh,199,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Pittsburgh,12,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Scranton,20,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Scranton,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Syria,953,Swarthmore,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Syria,161,Swarthmore,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Thailand,1,Pittsburgh,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Thailand,0,Pittsburgh,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Uganda,4,Philadelphia,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Uganda,1,Philadelphia,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Bensalem,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Bensalem,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Boalsburg,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Boalsburg,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Coraopolis,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Coraopolis,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Enola,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Enola,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Ephrata,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Ephrata,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Erie,27,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Erie,17,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Etters,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Etters,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Feasterville,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Feasterville,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Feasterville Trevose,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Feasterville Trevose,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Hanover Township,6,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Hanover Township,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Huntington Valley,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Huntington Valley,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Lancaster,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Lancaster,22,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Media,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Media,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Norwood,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Norwood,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Philadelphia,63,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Philadelphia,71,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Southampton,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Southampton,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Upper Chichester,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Upper Chichester,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Warminster,22,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Warminster,10,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2016,"3,617",Ukraine,165,Wilkes-Barre,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pennsylvania,CY 2017,"1,489",Ukraine,143,Wilkes-Barre,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Afghanistan,10,Providence,10,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Afghanistan,1,Providence,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Bhutan,3,Providence,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Bhutan,0,Providence,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Burma,2,Providence,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Burma,0,Providence,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Burundi,0,Providence,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Burundi,11,Providence,11,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Colombia,0,Providence,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Colombia,4,Providence,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Cuba,1,Providence,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Cuba,0,Providence,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Dem. Rep. Congo,134,Providence,134,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Dem. Rep. Congo,34,Providence,34,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Djibouti,0,Providence,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Djibouti,1,Providence,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,El Salvador,1,Cranston,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,El Salvador,1,Cranston,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,El Salvador,1,Providence,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,El Salvador,1,Providence,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Eritrea,3,Providence,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Eritrea,8,Providence,8,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Ethiopia,0,Providence,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Ethiopia,1,Providence,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Guatemala,1,Central Falls,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Guatemala,0,Central Falls,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Honduras,1,Central Falls,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Honduras,0,Central Falls,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Iraq,32,Barrington,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Iraq,13,Barrington,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Iraq,32,Cranston,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Iraq,13,Cranston,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Iraq,32,Pawtucket,8,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Iraq,13,Pawtucket,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Iraq,32,Providence,16,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Iraq,13,Providence,9,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Iraq,32,Warwick,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Iraq,13,Warwick,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Liberia,2,Providence,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Liberia,0,Providence,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Somalia,60,Providence,60,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Somalia,30,Providence,30,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Syria,145,Barrington,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Syria,23,Barrington,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Syria,145,Cranston,7,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Syria,23,Cranston,6,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Syria,145,North Providence,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Syria,23,North Providence,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Syria,145,Providence,122,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Syria,23,Providence,17,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2016,400,Ukraine,5,Warwick,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Rhode Island,CY 2017,127,Ukraine,0,Warwick,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Afghanistan,5,Charleston,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Afghanistan,14,Charleston,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Afghanistan,5,Columbia,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Afghanistan,14,Columbia,12,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Belarus,34,Boiling Springs,17,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Belarus,1,Boiling Springs,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Belarus,34,Spartanburg,8,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Belarus,1,Spartanburg,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Belarus,34,Woodruff,9,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Belarus,1,Woodruff,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Bhutan,24,Columbia,24,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Bhutan,0,Columbia,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Burma,67,Cayce,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Burma,14,Cayce,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Burma,67,Central,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Burma,14,Central,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Burma,67,Columbia,41,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Burma,14,Columbia,12,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Burma,67,Greenville,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Burma,14,Greenville,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Burma,67,Spartanburg,16,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Burma,14,Spartanburg,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Burundi,6,Columbia,6,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Burundi,0,Columbia,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Dem. Rep. Congo,102,Charleston,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Dem. Rep. Congo,38,Charleston,24,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Dem. Rep. Congo,102,Columbia,79,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Dem. Rep. Congo,38,Columbia,9,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Dem. Rep. Congo,102,Spartanburg,23,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Dem. Rep. Congo,38,Spartanburg,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Egypt,1,Greer,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Egypt,0,Greer,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,El Salvador,5,Belton,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,El Salvador,0,Belton,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,El Salvador,5,Columbia,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,El Salvador,0,Columbia,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Eritrea,16,Columbia,16,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Eritrea,2,Columbia,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Honduras,3,Anderson,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Honduras,0,Anderson,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Honduras,3,Columbia,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Honduras,0,Columbia,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Iran,0,Columbia,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Iran,3,Columbia,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Iraq,11,Charleston,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Iraq,13,Charleston,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Iraq,11,Columbia,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Iraq,13,Columbia,9,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Moldova,3,Inman,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Moldova,0,Inman,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2016,399,Russia,0,Inman,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,South Carolina,CY 2017,146,Russia,4,Inman,4,"33,368"
