textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Colombia,43,Palm Springs,23,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Colombia,15,Palm Springs,8,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Colombia,43,Tampa,10,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Colombia,15,Tampa,5,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Congo,3,Orlando,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Congo,0,Orlando,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Cuba,0,Doral,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Cuba,1,Doral,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Dem. Rep. Congo,283,Clearwater,55,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Dem. Rep. Congo,110,Clearwater,37,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Dem. Rep. Congo,283,Doral,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Dem. Rep. Congo,110,Doral,4,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Dem. Rep. Congo,283,Jacksonville,54,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Dem. Rep. Congo,110,Jacksonville,9,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Dem. Rep. Congo,283,Saint Petersburg,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Dem. Rep. Congo,110,Saint Petersburg,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Dem. Rep. Congo,283,Tallahassee,119,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Dem. Rep. Congo,110,Tallahassee,53,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Dem. Rep. Congo,283,Tampa,49,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Dem. Rep. Congo,110,Tampa,5,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Bradenton,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Bradenton,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Bristol,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Bristol,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Clearwater,7,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Clearwater,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Doral,12,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Doral,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Freeport,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Freeport,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Hialeah,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Hialeah,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Homosassa,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Homosassa,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Jacksonville,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Jacksonville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Naples,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Naples,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Pensacola,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Pensacola,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Tallahassee,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Tallahassee,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,El Salvador,34,Tampa,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,El Salvador,3,Tampa,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Eritrea,59,Clearwater,15,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Eritrea,0,Clearwater,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Eritrea,59,Jacksonville,30,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Eritrea,0,Jacksonville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Eritrea,59,Tampa,14,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Eritrea,0,Tampa,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ethiopia,14,Clearwater,10,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ethiopia,0,Clearwater,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ethiopia,14,Tampa,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ethiopia,0,Tampa,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Guatemala,11,Doral,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Guatemala,5,Doral,4,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Guatemala,11,Jacksonville,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Guatemala,5,Jacksonville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Guatemala,11,Miami,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Guatemala,5,Miami,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Guatemala,11,Palm Springs,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Guatemala,5,Palm Springs,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Honduras,2,Doral,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Honduras,3,Doral,3,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Iran,0,Jacksonville,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Iran,1,Jacksonville,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Iraq,5,Clearwater,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Iraq,3,Clearwater,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Iraq,5,Jacksonville,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Iraq,3,Jacksonville,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Iraq,5,Tampa,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Iraq,3,Tampa,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Iraq,5,Wesley Chapel,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Iraq,3,Wesley Chapel,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Jamaica,1,Doral,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Jamaica,1,Doral,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Pakistan,12,Clearwater,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Pakistan,0,Clearwater,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Pakistan,12,Doral,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Pakistan,0,Doral,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Pakistan,12,Jacksonville,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Pakistan,0,Jacksonville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Pakistan,12,West Palm Beach,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Pakistan,0,West Palm Beach,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Russia,16,Clearwater,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Russia,0,Clearwater,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Russia,16,Deerfield Beach,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Russia,0,Deerfield Beach,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Russia,16,Delray Beach,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Russia,0,Delray Beach,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Russia,16,Englewood,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Russia,0,Englewood,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Rwanda,4,Orlando,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Rwanda,0,Orlando,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Saudi Arabia,1,Clearwater,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Saudi Arabia,0,Clearwater,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Somalia,0,Clearwater,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Somalia,1,Clearwater,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Sri Lanka (Ceylon),3,Kissimmee,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Sri Lanka (Ceylon),0,Kissimmee,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Sudan,0,Clearwater,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Sudan,2,Clearwater,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Uganda,1,Tampa,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Uganda,0,Tampa,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ukraine,49,Altamonte Springs,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ukraine,10,Altamonte Springs,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ukraine,49,Clearwater,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ukraine,10,Clearwater,8,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ukraine,49,Englewood,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ukraine,10,Englewood,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ukraine,49,Jacksonville,34,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ukraine,10,Jacksonville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ukraine,49,North Port,11,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ukraine,10,North Port,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Ukraine,49,Tampa,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Ukraine,10,Tampa,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Vietnam,4,Doral,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Vietnam,6,Doral,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2018,586,Vietnam,4,Jacksonville,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Florida,CY 2019,168,Vietnam,6,Jacksonville,6,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Afghanistan,44,Atlanta,42,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Afghanistan,21,Atlanta,17,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Afghanistan,44,Lawrenceville,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Afghanistan,21,Lawrenceville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Afghanistan,44,Tucker,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Afghanistan,21,Tucker,4,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Bangladesh,2,Atlanta,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Bangladesh,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Bhutan,18,Atlanta,14,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Bhutan,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Bhutan,18,Stone Mountain,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Bhutan,0,Stone Mountain,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Burma,204,Atlanta,166,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Burma,56,Atlanta,56,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Burma,204,Avondale Estates,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Burma,56,Avondale Estates,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Burma,204,Clarkston,28,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Burma,56,Clarkston,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Burma,204,Peachtree City,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Burma,56,Peachtree City,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Burma,204,Stone Mountain,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Burma,56,Stone Mountain,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Burundi,5,Atlanta,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Burundi,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Cameroon,0,Atlanta,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Cameroon,1,Atlanta,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Central African Republic,18,Atlanta,18,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Central African Republic,5,Atlanta,5,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Colombia,6,Atlanta,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Colombia,1,Atlanta,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Dem. Rep. Congo,393,Atlanta,336,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Dem. Rep. Congo,202,Atlanta,201,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Dem. Rep. Congo,393,Clarkston,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Dem. Rep. Congo,202,Clarkston,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Dem. Rep. Congo,393,Decatur,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Dem. Rep. Congo,202,Decatur,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Dem. Rep. Congo,393,Gainesville,8,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Dem. Rep. Congo,202,Gainesville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Dem. Rep. Congo,393,Savannah,23,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Dem. Rep. Congo,202,Savannah,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Dem. Rep. Congo,393,Stone Mountain,17,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Dem. Rep. Congo,202,Stone Mountain,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Atlanta,13,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Dalton,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Dalton,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Lilburn,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Lilburn,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Marietta,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Marietta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Norcross,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Norcross,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Roswell,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Roswell,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Smyrna,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Smyrna,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Sugar Hill,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Sugar Hill,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,El Salvador,33,Tucker,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,El Salvador,0,Tucker,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Eritrea,50,Atlanta,37,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Eritrea,24,Atlanta,23,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Eritrea,50,Clarkston,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Eritrea,24,Clarkston,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Eritrea,50,Decatur,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Eritrea,24,Decatur,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Eritrea,50,Savannah,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Eritrea,24,Savannah,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Eritrea,50,Stone Mountain,11,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Eritrea,24,Stone Mountain,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Ethiopia,10,Atlanta,10,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Ethiopia,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Ghana,1,Lithonia,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Ghana,0,Lithonia,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Honduras,5,Gainesville,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Honduras,0,Gainesville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Honduras,5,Sugar Hill,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Honduras,0,Sugar Hill,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Iraq,1,Atlanta,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Iraq,4,Atlanta,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Iraq,1,Decatur,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Iraq,4,Decatur,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Liberia,0,Atlanta,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Liberia,8,Atlanta,3,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Liberia,0,Savannah,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Liberia,8,Savannah,5,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Nepal,1,Clarkston,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Nepal,0,Clarkston,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Niger,1,Atlanta,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Niger,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Pakistan,24,Atlanta,24,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Pakistan,6,Atlanta,6,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Republic of South Sudan,1,Stone Mountain,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Republic of South Sudan,0,Stone Mountain,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Russia,0,Savannah,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Russia,2,Savannah,2,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Rwanda,12,Atlanta,12,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Rwanda,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Somalia,1,Atlanta,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Somalia,1,Atlanta,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Somalia,1,Stone Mountain,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Somalia,1,Stone Mountain,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Sudan,0,Atlanta,0,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Sudan,1,Atlanta,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Syria,1,Atlanta,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Syria,8,Atlanta,8,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Uganda,2,Atlanta,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Uganda,0,Atlanta,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Ukraine,21,Atlanta,16,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Ukraine,7,Atlanta,1,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Ukraine,21,Flowery Branch,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Ukraine,7,Flowery Branch,6,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Ukraine,21,Lawrenceville,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Ukraine,7,Lawrenceville,0,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2018,858,Vietnam,4,Atlanta,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2019,Georgia,CY 2019,351,Vietnam,4,Atlanta,4,"8,135"
From: 01 Jan 2018,To: 31 Dec 2019,Idaho,CY 2018,425,Afghanistan,6,Boise,6,"22,874"
