textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Iraq,21,Kenmore,11,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Iraq,45,Kenmore,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Iraq,21,New York,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Iraq,45,New York,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Iraq,21,Ozone Park,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Iraq,45,Ozone Park,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Iraq,21,Rochester,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Iraq,45,Rochester,8,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Iraq,21,Utica,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Iraq,45,Utica,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ivory Coast,2,Buffalo,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ivory Coast,0,Buffalo,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Kazakhstan,5,Syracuse,5,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Kazakhstan,0,Syracuse,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249","Korea, North",6,New York,6,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765","Korea, North",6,New York,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249","Korea, North",6,Syracuse,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765","Korea, North",6,Syracuse,6,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Kuwait,0,Buffalo,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Kuwait,14,Buffalo,8,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Kuwait,0,Syracuse,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Kuwait,14,Syracuse,6,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Kyrgyzstan,1,Rockville Center,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Kyrgyzstan,0,Rockville Center,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Albany,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Albany,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Bronx,14,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Bronx,15,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Brooklyn,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Brooklyn,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Buffalo,45,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Buffalo,15,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Cambria Heights,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Cambria Heights,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Jamaica,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Jamaica,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,New York,6,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,New York,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Poughkeepsie,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Poughkeepsie,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Rochester,35,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Rochester,12,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Staten Island,30,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Staten Island,36,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Syracuse,34,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Syracuse,9,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Utica,7,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Utica,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Liberia,180,Yonkers,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Liberia,93,Yonkers,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Macedonia,1,Staten Island,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Macedonia,0,Staten Island,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Mauritania,45,Albany,17,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Mauritania,7,Albany,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Mauritania,45,Buffalo,11,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Mauritania,7,Buffalo,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Mauritania,45,Rochester,17,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Mauritania,7,Rochester,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Mauritania,45,Syracuse,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Mauritania,7,Syracuse,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Moldova,11,Binghamton,6,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Moldova,17,Binghamton,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Moldova,11,Brooklyn,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Moldova,17,Brooklyn,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Moldova,11,Cohoes,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Moldova,17,Cohoes,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Moldova,11,Utica,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Moldova,17,Utica,10,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Nigeria,0,Bronx,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Nigeria,6,Bronx,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Nigeria,0,Rochester,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Nigeria,6,Rochester,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Albany,10,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Albany,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Briarwood,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Briarwood,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Brooklyn,77,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Brooklyn,25,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Buffalo,58,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Buffalo,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Corona,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Corona,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Flushing,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Flushing,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Getzville,5,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Getzville,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Hewlett,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Hewlett,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Kew Gardens,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Kew Gardens,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Locke,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Locke,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,New York,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,New York,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Oceanside,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Oceanside,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Queens,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Queens,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Rochester,58,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Rochester,30,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Slingerlands,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Slingerlands,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Solvay,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Solvay,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Staten Island,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Staten Island,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Syracuse,64,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Syracuse,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,Utica,46,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,Utica,9,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Russia,340,White Plains,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Russia,85,White Plains,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Rwanda,17,Albany,9,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Rwanda,13,Albany,13,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Rwanda,17,Buffalo,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Rwanda,13,Buffalo,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Rwanda,17,Rochester,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Rwanda,13,Rochester,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Serbia,3,Buffalo,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Serbia,0,Buffalo,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Serbia,3,Rochester,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Serbia,0,Rochester,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sierra Leone,29,Bronx,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sierra Leone,13,Bronx,6,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sierra Leone,29,Brooklyn,6,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sierra Leone,13,Brooklyn,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sierra Leone,29,Corona,8,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sierra Leone,13,Corona,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sierra Leone,29,Saint Albans,9,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sierra Leone,13,Saint Albans,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sierra Leone,29,Staten Island,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sierra Leone,13,Staten Island,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sierra Leone,29,Yonkers,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sierra Leone,13,Yonkers,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,Albany,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,Albany,10,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,Buffalo,175,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,Buffalo,63,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,Fairport,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,Fairport,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,New York,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,New York,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,Rochester,44,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,Rochester,55,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,Syracuse,92,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,Syracuse,65,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Somalia,332,Utica,15,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Somalia,194,Utica,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sudan,94,Albany,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sudan,13,Albany,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sudan,94,Brooklyn,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sudan,13,Brooklyn,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sudan,94,Buffalo,27,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sudan,13,Buffalo,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sudan,94,Cicero,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sudan,13,Cicero,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sudan,94,Rochester,15,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sudan,13,Rochester,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Sudan,94,Syracuse,45,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Sudan,13,Syracuse,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Syria,3,Buffalo,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Syria,2,Buffalo,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Tajikistan,0,Rego Park,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Tajikistan,1,Rego Park,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Tibet,0,Woodside,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Tibet,7,Woodside,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Togo,0,Rockaway Park,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Togo,5,Rockaway Park,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Baldwinsville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Baldwinsville,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Binghamton,11,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Binghamton,14,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Brockport,7,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Brockport,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Brooklyn,56,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Brooklyn,15,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Buffalo,7,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Buffalo,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Camillus,23,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Camillus,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Cohoes,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Cohoes,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,East Syracuse,9,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,East Syracuse,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Far Rockaway,6,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Far Rockaway,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Getzville,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Getzville,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Hamlin,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Hamlin,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Herkimer,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Herkimer,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Hilton,11,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Hilton,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Ithaca,6,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Ithaca,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Jamaica,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Jamaica,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Kerhonkson,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Kerhonkson,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Monsey,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Monsey,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,New York,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,New York,6,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,North Boston,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,North Boston,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,North Tonawanda,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,North Tonawanda,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Rochester,17,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Rochester,17,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Solvay,5,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Solvay,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Staten Island,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Staten Island,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Syracuse,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Syracuse,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Utica,19,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Utica,15,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Webster,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Webster,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Weedsport,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Weedsport,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Ukraine,206,Whitestone,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Ukraine,88,Whitestone,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Uzbekistan,63,Arverne,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Uzbekistan,49,Arverne,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Uzbekistan,63,Briarwood,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Uzbekistan,49,Briarwood,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Uzbekistan,63,Brooklyn,22,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Uzbekistan,49,Brooklyn,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Uzbekistan,63,Corona,19,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Uzbekistan,49,Corona,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Uzbekistan,63,Flushing,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Uzbekistan,49,Flushing,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2006,"2,249",Uzbekistan,63,Forest Hills,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,New York,CY 2007,"2,765",Uzbekistan,49,Forest Hills,10,"47,753"
