textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2008,708,Ukraine,66,Troutdale,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2009,668,Ukraine,45,Troutdale,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2008,708,Uzbekistan,17,Fairview,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2009,668,Uzbekistan,10,Fairview,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2008,708,Uzbekistan,17,Portland,17,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2009,668,Uzbekistan,10,Portland,9,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2008,708,Vietnam,0,Portland,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Oregon,CY 2009,668,Vietnam,14,Portland,14,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Afghanistan,81,Erie,9,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Afghanistan,37,Erie,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Afghanistan,81,Philadelphia,18,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Afghanistan,37,Philadelphia,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Afghanistan,81,Roslyn,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Afghanistan,37,Roslyn,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Afghanistan,81,Scranton,54,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Afghanistan,37,Scranton,31,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Belarus,16,Erie,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Belarus,10,Erie,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Belarus,16,Millersburg,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Belarus,10,Millersburg,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Belarus,16,Philadelphia,9,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Belarus,10,Philadelphia,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Belarus,16,Stevens,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Belarus,10,Stevens,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Blue Ball,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Blue Ball,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Cranberry,9,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Cranberry,8,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Ephrata,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Ephrata,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Erie,105,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Erie,259,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Harrisburg,58,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Harrisburg,129,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Lancaster,53,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Lancaster,161,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Mars,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Mars,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,New Holland,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",New Holland,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Philadelphia,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Philadelphia,111,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Pittsburgh,86,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Pittsburgh,245,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Roslyn,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Roslyn,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Bhutan,318,Scranton,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Bhutan,"1,014",Scranton,94,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Allentown,82,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Allentown,45,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Camp Hill,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Camp Hill,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Elizabethtown,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Elizabethtown,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Enola,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Enola,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Erie,99,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Erie,84,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Folcroft,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Folcroft,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Gettysburg,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Gettysburg,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Glenolden,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Glenolden,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Harrisburg,50,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Harrisburg,38,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Lancaster,120,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Lancaster,96,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Lititz,7,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Lititz,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Middletown,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Middletown,7,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,North Wales,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,North Wales,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Palmyra,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Palmyra,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Perkasie,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Perkasie,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Philadelphia,112,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Philadelphia,169,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Pittsburgh,150,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Pittsburgh,80,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Roslyn,18,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Roslyn,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burma,662,Upper Darby,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burma,539,Upper Darby,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burundi,73,Allentown,11,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burundi,23,Allentown,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burundi,73,Bethlehem,13,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burundi,23,Bethlehem,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burundi,73,Erie,28,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burundi,23,Erie,12,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burundi,73,Philadelphia,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burundi,23,Philadelphia,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Burundi,73,Pittsburgh,21,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Burundi,23,Pittsburgh,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Congo,4,Hershey,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Congo,6,Hershey,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Congo,4,Philadelphia,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Congo,6,Philadelphia,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Allentown,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Allentown,12,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Chambersburg,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Chambersburg,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Danville,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Danville,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Erie,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Erie,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Harrisburg,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Harrisburg,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Lancaster,6,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Lancaster,14,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Lebanon,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Lebanon,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Philadelphia,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Philadelphia,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Cuba,35,Scranton,14,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Cuba,47,Scranton,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Dem. Rep. Congo,18,Allentown,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Dem. Rep. Congo,13,Allentown,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Dem. Rep. Congo,18,Erie,9,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Dem. Rep. Congo,13,Erie,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Dem. Rep. Congo,18,Philadelphia,7,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Dem. Rep. Congo,13,Philadelphia,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Dem. Rep. Congo,18,Roslyn,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Dem. Rep. Congo,13,Roslyn,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Egypt,0,Erie,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Egypt,1,Erie,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Eritrea,7,Allentown,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Eritrea,62,Allentown,11,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Eritrea,7,Coplay,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Eritrea,62,Coplay,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Eritrea,7,Erie,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Eritrea,62,Erie,18,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Eritrea,7,Lancaster,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Eritrea,62,Lancaster,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Eritrea,7,Philadelphia,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Eritrea,62,Philadelphia,28,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Eritrea,7,Roslyn,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Eritrea,62,Roslyn,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Ethiopia,3,Erie,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Ethiopia,14,Erie,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Ethiopia,3,Lancaster,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Ethiopia,14,Lancaster,12,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Ethiopia,3,Lansdowne,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Ethiopia,14,Lansdowne,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Ethiopia,3,Philadelphia,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Ethiopia,14,Philadelphia,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Gambia,0,Lancaster,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Gambia,1,Lancaster,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Carlisle,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Carlisle,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Erie,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Erie,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Huntingdon,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Huntingdon,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Philadelphia,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Philadelphia,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Pittsburgh,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Pittsburgh,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Scranton,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Scranton,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iran,5,Stroudsburg,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iran,10,Stroudsburg,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Allentown,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Allentown,14,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Bensalem,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Bensalem,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Bethel Park,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Bethel Park,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Blandon,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Blandon,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Chester,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Chester,10,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Clarks Summit,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Clarks Summit,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Clifton Heights,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Clifton Heights,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Columbia,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Columbia,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Devon,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Devon,20,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Downingtown,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Downingtown,8,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Doylestown,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Doylestown,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,East Stroudsburg,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,East Stroudsburg,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Erie,72,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Erie,95,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Exton,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Exton,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Glenmoore,6,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Glenmoore,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Green Lane,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Green Lane,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Harrisburg,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Harrisburg,10,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Kennett Square,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Kennett Square,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Lancaster,36,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Lancaster,42,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Langhorne,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Langhorne,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Lansdale,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Lansdale,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Leola,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Leola,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Malvern,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Malvern,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Mckeesport,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Mckeesport,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,Mifflinburg,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,Mifflinburg,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,New Freedom,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2009,"2,580",Iraq,475,New Freedom,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Pennsylvania,CY 2008,"1,874",Iraq,330,New Holland,5,"64,733"
