textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Minnesota,299,Saint Paul,79,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Minnesota,671,Waite Park,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Minnesota,299,Waite Park,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Missouri,26,Jefferson City,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Missouri,21,Jefferson City,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Missouri,26,Kansas City,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Missouri,21,Kansas City,5,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Missouri,26,Oak Grove,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Missouri,21,Oak Grove,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Missouri,26,Saint Louis,14,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Missouri,21,Saint Louis,16,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Nebraska,0,Lincoln,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Nebraska,5,Lincoln,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Nebraska,0,Omaha,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Nebraska,5,Omaha,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Nevada,42,Las Vegas,42,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Nevada,52,Las Vegas,52,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New Hampshire,1,Concord,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New Hampshire,4,Concord,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New Jersey,10,Egg Harbor,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New Jersey,12,Egg Harbor,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New Jersey,10,Galloway,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New Jersey,12,Galloway,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New Jersey,10,Linden,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New Jersey,12,Linden,10,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New Jersey,10,Paterson,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New Jersey,12,Paterson,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Bronx,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Bronx,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Buffalo,24,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Buffalo,30,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Cheektowaga,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Cheektowaga,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Flushing,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Flushing,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,New York,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,New York,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Rochester,32,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Rochester,30,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Syracuse,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Syracuse,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",New York,83,Utica,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",New York,73,Utica,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",North Carolina,12,Charlotte,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",North Carolina,24,Charlotte,8,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",North Carolina,12,Greensboro,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",North Carolina,24,Greensboro,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",North Carolina,12,High Point,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",North Carolina,24,High Point,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",North Carolina,12,Raleigh,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",North Carolina,24,Raleigh,12,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",North Dakota,5,Grand Forks,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",North Dakota,4,Grand Forks,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Ohio,92,Akron,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Ohio,15,Akron,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Ohio,92,Cincinnati,20,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Ohio,15,Cincinnati,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Ohio,92,Cleveland,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Ohio,15,Cleveland,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Ohio,92,Columbus,69,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Ohio,15,Columbus,7,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Oklahoma,11,Oklahoma City,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Oklahoma,0,Oklahoma City,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Oregon,56,Beaverton,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Oregon,33,Beaverton,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Oregon,56,Portland,44,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Oregon,33,Portland,33,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Oregon,56,Salem,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Oregon,33,Salem,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Pennsylvania,17,Columbia,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Pennsylvania,7,Columbia,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Pennsylvania,17,Mechanicsburg,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Pennsylvania,7,Mechanicsburg,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Pennsylvania,17,Philadelphia,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Pennsylvania,7,Philadelphia,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Pennsylvania,17,York,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Pennsylvania,7,York,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Rhode Island,3,Providence,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Rhode Island,20,Providence,20,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",South Dakota,42,Sioux Falls,42,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",South Dakota,18,Sioux Falls,18,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Tennessee,48,Antioch,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Tennessee,45,Antioch,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Tennessee,48,Cordova,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Tennessee,45,Cordova,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Tennessee,48,La Vergne,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Tennessee,45,La Vergne,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Tennessee,48,Lakeland,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Tennessee,45,Lakeland,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Tennessee,48,Memphis,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Tennessee,45,Memphis,18,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Tennessee,48,Nashville,26,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Tennessee,45,Nashville,22,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Amarillo,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Amarillo,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Austin,18,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Austin,11,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Dallas,57,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Dallas,59,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Fort Worth,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Fort Worth,24,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Houston,60,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Houston,35,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Mesquite,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Mesquite,7,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Pflugerville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Pflugerville,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Plano,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Plano,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,Sachse,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,Sachse,9,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Texas,153,San Antonio,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Texas,155,San Antonio,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Utah,1,Salt Lake City,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Utah,25,Salt Lake City,25,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Utah,1,Stansbury Park,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Utah,25,Stansbury Park,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Alexandria,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Alexandria,11,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Arlington,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Arlington,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Centreville,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Centreville,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Charlottesville,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Charlottesville,9,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Falls Church,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Falls Church,7,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Hampton,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Hampton,8,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Newport News,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Newport News,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Richmond,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Richmond,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Roanoke,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Roanoke,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Springfield,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Springfield,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Sterling,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Sterling,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Virginia,22,Woodbridge,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Virginia,39,Woodbridge,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Edmonds,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Edmonds,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Kent,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Kent,14,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Mountlake Terrace,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Mountlake Terrace,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Renton,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Renton,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Seattle,113,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Seattle,48,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Shoreline,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Shoreline,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Washington,133,Tukwila,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Washington,65,Tukwila,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2004,"2,293",Wisconsin,3,Milwaukee,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ethiopia,CY 2005,"1,627",Wisconsin,0,Milwaukee,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Gambia,CY 2004,3,Georgia,3,College Park,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Gambia,CY 2005,0,Georgia,0,College Park,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Gambia,CY 2004,3,Georgia,3,Stone Mountain,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Gambia,CY 2005,0,Georgia,0,Stone Mountain,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,Arizona,3,Tucson,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,Arizona,0,Tucson,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,California,6,Los Angeles,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,California,0,Los Angeles,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,California,6,Roseville,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,California,0,Roseville,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,Florida,4,Aventura,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,Florida,0,Aventura,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,New Jersey,1,Millburn,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,New Jersey,0,Millburn,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,New York,13,Brooklyn,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,New York,4,Brooklyn,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,New York,13,Rego Park,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,New York,4,Rego Park,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,New York,13,Staten Island,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,New York,4,Staten Island,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,Pennsylvania,2,Feasterville Trevose,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,Pennsylvania,6,Feasterville Trevose,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,Pennsylvania,2,Huntington Valley,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,Pennsylvania,6,Huntington Valley,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,29,Pennsylvania,2,Richboro,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,10,Pennsylvania,6,Richboro,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Germany,CY 2004,0,Iowa,0,Waterloo,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Germany,CY 2005,1,Iowa,1,Waterloo,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ghana,CY 2004,1,New Jersey,1,East Orange,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ghana,CY 2005,2,New Jersey,1,East Orange,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ghana,CY 2004,1,New Jersey,1,Newark,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ghana,CY 2005,2,New Jersey,1,Newark,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Ghana,CY 2004,1,Pennsylvania,0,Harrisburg,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Ghana,CY 2005,2,Pennsylvania,1,Harrisburg,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Florida,16,Immokalee,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Florida,6,Immokalee,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Florida,16,Orlando,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Florida,6,Orlando,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Florida,16,Pompano Beach,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Florida,6,Pompano Beach,6,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Florida,16,Tampa,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Florida,6,Tampa,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Florida,16,West Palm Beach,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Florida,6,West Palm Beach,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Pennsylvania,1,Philadelphia,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Pennsylvania,0,Philadelphia,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2004,19,Washington,2,Des Moines,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Haiti,CY 2005,6,Washington,0,Des Moines,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,India,CY 2004,2,California,1,Fremont,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,India,CY 2005,0,California,0,Fremont,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,India,CY 2004,2,Texas,1,Houston,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,India,CY 2005,0,Texas,0,Houston,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Indonesia,CY 2004,2,Maryland,2,Baltimore,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Indonesia,CY 2005,6,Maryland,1,Baltimore,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Indonesia,CY 2004,2,Pennsylvania,0,Lancaster,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Indonesia,CY 2005,6,Pennsylvania,5,Lancaster,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Indonesia,CY 2004,2,Pennsylvania,0,Philadelphia,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Indonesia,CY 2005,6,Pennsylvania,5,Philadelphia,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2004,"1,746",Alabama,4,Birmingham,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2005,"1,763",Alabama,0,Birmingham,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2004,"1,746",Alabama,4,Mobile,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2005,"1,763",Alabama,0,Mobile,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2004,"1,746",Alaska,0,Juneau,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2005,"1,763",Alaska,2,Juneau,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2004,"1,746",Arizona,53,Buckeye,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2005,"1,763",Arizona,56,Buckeye,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2004,"1,746",Arizona,53,Chandler,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2005,"1,763",Arizona,56,Chandler,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2004,"1,746",Arizona,53,Glendale,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Iran,CY 2005,"1,763",Arizona,56,Glendale,2,"51,897"
