textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ethiopia,14,Newark,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ethiopia,5,Parlin,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ethiopia,14,Parlin,7,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ethiopia,5,Trenton,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ethiopia,14,Trenton,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ethiopia,5,West Orange,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ethiopia,14,West Orange,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Georgia,0,River Edge,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Georgia,1,River Edge,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Guinea,5,Newark,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Guinea,0,Newark,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Basking Ridge,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Basking Ridge,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Clifton,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Clifton,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Dover,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Dover,9,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Parsippany,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Parsippany,4,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Paterson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Paterson,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Randolph,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Randolph,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Summit,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Summit,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,Trenton,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,Trenton,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Iran,2,West Paterson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Iran,25,West Paterson,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Kazakhstan,1,Edison,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Kazakhstan,3,Edison,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Kazakhstan,1,Maywood,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Kazakhstan,3,Maywood,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Latvia,0,Clinton Township,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Latvia,2,Clinton Township,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Atlantic City,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Atlantic City,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Bergenfield,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Bergenfield,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Browns Mills,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Browns Mills,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Burlington,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Burlington,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Camden,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Camden,8,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Delran,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Delran,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,East Orange,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,East Orange,27,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Elizabeth,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Elizabeth,9,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Hamilton,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Hamilton,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Jersey City,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Jersey City,5,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Newark,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Newark,49,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Orange,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Orange,12,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Parlin,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Parlin,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Paterson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Paterson,12,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Pennsauken,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Pennsauken,18,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Sewell,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Sewell,22,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Somerville,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Somerville,7,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,South Orange,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,South Orange,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Trenton,13,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Trenton,74,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Liberia,46,Willingboro,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Liberia,271,Willingboro,18,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Moldova,14,Elmwood Park,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Moldova,16,Elmwood Park,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Moldova,14,Hackettstown,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Moldova,16,Hackettstown,12,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Moldova,14,Paterson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Moldova,16,Paterson,4,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Pakistan,1,Keyport,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Pakistan,5,Keyport,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Pakistan,1,Pennsauken,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Pakistan,5,Pennsauken,5,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Bloomfield,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Bloomfield,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Cherry Hill,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Cherry Hill,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Cresskill,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Cresskill,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,East Brunswick,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,East Brunswick,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Elizabeth,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Elizabeth,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Emerson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Emerson,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Fair Haven,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Fair Haven,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Fair Lawn,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Fair Lawn,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Fort Lee,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Fort Lee,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Glen Rock,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Glen Rock,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Highland Park,8,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Highland Park,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Livingston,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Livingston,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Mahwah,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Mahwah,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Minotola,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Minotola,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,New Brunswick,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,New Brunswick,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,New Milford,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,New Milford,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,New Providence,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,New Providence,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Newark,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Newark,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Palisades Park,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Palisades Park,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Paterson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Paterson,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Princeton,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Princeton,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,River Edge,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,River Edge,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Secaucus,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Secaucus,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Somerset,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Somerset,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Teaneck,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Teaneck,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,Tinton Falls,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,Tinton Falls,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Russia,53,West Orange,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Russia,25,West Orange,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Rwanda,0,Pennsauken,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Rwanda,2,Pennsauken,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Camden,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Camden,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Clifton,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Clifton,7,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Elizabeth,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Elizabeth,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Garfield,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Garfield,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Keansburg,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Keansburg,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Matawan,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Matawan,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Palmyra,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Palmyra,8,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Paterson,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Paterson,6,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Roselle Park,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Roselle Park,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Summit,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Summit,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Serbia,24,Trenton,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Serbia,21,Trenton,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Camden,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Camden,7,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Cliffwood,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Cliffwood,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Edison,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Edison,6,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Egg Harbor City,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Egg Harbor City,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Highland Park,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Highland Park,7,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Jackson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Jackson,4,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Jersey City,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Jersey City,23,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Lakewood,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Lakewood,5,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,North Brunswick,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,North Brunswick,5,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Old Bridge,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Old Bridge,5,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Parlin,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Parlin,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Plainsboro,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Plainsboro,4,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Sayreville,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Sayreville,9,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Somerset,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Somerset,14,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Union,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Union,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sierra Leone,5,Willingboro,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sierra Leone,100,Willingboro,6,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sudan,5,Jersey City,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sudan,15,Jersey City,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sudan,5,Newark,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sudan,15,Newark,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sudan,5,Paterson,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sudan,15,Paterson,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sudan,5,Peapack,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sudan,15,Peapack,4,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Sudan,5,Trenton,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Sudan,15,Trenton,8,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Cherry Hill,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Cherry Hill,4,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Clifton,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Clifton,6,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Closter,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Closter,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Columbus,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Columbus,13,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,East Brunswick,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,East Brunswick,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Elizabeth,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Elizabeth,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Fair Lawn,8,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Fair Lawn,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Garfield,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Garfield,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Lakewood,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Lakewood,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Landisville,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Landisville,2,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Manville,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Manville,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Millburn,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Millburn,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Minotola,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Minotola,3,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Mullica Hill,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Mullica Hill,0,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Ocean Township,0,"30,289"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2003,668,Ukraine,76,Ocean Township,1,"32,226"
From: 01 Jan 2002,To: 31 Dec 2003,New Jersey,CY 2002,390,Ukraine,53,Parlin,1,"30,289"
